管理單位,站名,站號,觀測日期,0時(cms),1時(cms),2時(cms),3時(cms),4時(cms),5時(cms),6時(cms),7時(cms),8時(cms),9時(cms),10時(cms),11時(cms),12時(cms),13時(cms),14時(cms),15時(cms),16時(cms),17時(cms),18時(cms),19時(cms),20時(cms),21時(cms),22時(cms),23時(cms),時平均流量(cms)
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/14 上午 12:00:00,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.20,5.73,5.20,5.20,5.66
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/15 上午 12:00:00,5.20,5.20,5.20,5.73,5.20,5.20,5.20,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.20,5.73,5.20,5.20,5.73,5.20,5.73,5.73,5.52
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/16 上午 12:00:00,5.20,5.73,5.73,5.73,5.20,5.20,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.20,5.73,5.20,5.73,5.73,5.73,5.73,5.63
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/17 上午 12:00:00,5.73,5.73,5.20,5.73,5.73,5.73,5.73,5.73,5.20,5.20,5.73,5.20,5.73,5.73,5.73,5.20,5.20,5.73,5.73,5.20,5.20,5.73,5.73,5.20,5.53
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/18 上午 12:00:00,5.73,5.73,5.73,5.20,5.20,5.20,5.73,5.73,5.73,5.73,4.68,5.20,4.68,5.20,5.73,5.20,5.20,5.20,4.68,3.52,5.73,5.20,4.15,5.20,5.21
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/19 上午 12:00:00,5.73,5.20,5.20,4.68,5.20,4.68,5.20,4.15,2.89,3.21,3.52,4.15,3.84,4.15,4.15,4.15,4.15,3.84,4.15,4.68,4.68,4.15,5.20,4.68,4.37
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/20 上午 12:00:00,4.68,4.68,4.68,4.15,4.15,3.84,3.84,3.84,4.68,4.15,4.15,3.84,3.84,2.58,3.52,3.52,4.15,3.84,4.15,4.68,5.20,5.20,4.68,5.20,4.21
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/21 上午 12:00:00,4.68,4.15,4.68,4.15,4.15,3.84,3.84,3.84,3.84,4.68,4.68,4.68,4.15,4.68,4.15,3.84,3.84,3.84,3.52,4.15,4.15,4.68,4.68,3.84,4.19
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/22 上午 12:00:00,4.15,4.15,4.68,3.84,4.15,4.15,4.68,4.15,4.68,5.73,5.73,5.20,4.15,5.20,4.15,5.20,4.68,5.20,5.20,4.68,5.20,4.68,5.20,5.20,4.76
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/23 上午 12:00:00,5.20,4.68,5.20,5.20,5.20,4.68,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.16
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/24 上午 12:00:00,4.68,5.20,5.20,4.68,5.20,4.68,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.73,5.20,5.20,5.20,5.20,5.20,5.17
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/25 上午 12:00:00,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,5.20,3.52,2.58,2.26,2.26,2.26,2.26,2.26,2.26,1.95,1.95,2.26,1.95,2.26,3.60
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/26 上午 12:00:00,2.26,2.26,2.26,2.26,1.95,2.26,2.26,2.26,2.58,2.58,2.89,2.58,2.58,2.26,2.26,2.26,2.26,1.95,1.95,2.26,2.26,2.58,2.26,2.26,2.32
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/27 上午 12:00:00,2.26,2.26,2.26,2.26,2.26,2.58,2.26,2.26,2.58,2.58,2.58,2.26,2.58,2.58,2.58,2.58,2.26,2.58,2.58,2.58,2.58,2.58,3.21,4.68,2.58
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/28 上午 12:00:00,6.78,6.25,6.25,6.25,6.25,6.25,6.25,6.25,5.73,5.73,5.20,5.20,5.20,4.68,4.68,4.68,4.15,4.15,4.68,4.68,4.68,26.31,47.88,45.69,9.81
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/29 上午 12:00:00,47.88,41.89,32.23,24.13,18.68,16.50,14.37,12.95,12.24,11.53,10.82,10.82,9.40,8.35,7.83,7.83,7.30,6.78,6.78,6.25,6.25,6.25,5.73,5.73,13.39
第九河川局,箭瑛大橋                      ,2420H043  ,2019/4/30 上午 12:00:00,5.20,5.20,5.20,5.73,5.20,5.20,5.20,5.20,5.73,5.73,5.20,4.68,4.15,4.15,4.15,3.84,3.84,3.84,3.84,3.84,3.84,4.15,4.15,3.84,4.62
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/1 上午 12:00:00,2.58,2.58,2.58,2.58,2.89,2.58,2.58,2.26,2.58,2.89,2.89,3.21,3.52,4.15,5.73,7.83,10.11,9.40,10.82,10.82,10.11,10.11,11.53,13.66,5.90
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/2 上午 12:00:00,7.83,9.40,10.82,10.82,11.53,10.11,8.88,8.88,11.53,10.82,11.53,10.11,9.40,9.40,8.35,8.88,9.40,11.53,12.24,13.66,16.50,18.68,20.86,24.13,11.97
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/3 上午 12:00:00,35.45,52.26,65.40,76.44,76.44,68.16,63.21,56.64,52.26,54.45,56.64,54.45,47.88,45.69,43.50,40.28,41.89,40.28,38.67,38.67,38.67,38.67,37.06,37.06,50.32
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/4 上午 12:00:00,37.06,35.45,33.84,32.23,30.62,29.01,29.01,29.01,27.40,27.40,26.31,26.31,25.22,24.13,23.04,23.04,21.95,23.04,21.95,21.95,23.04,23.04,24.13,23.04,26.50
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/5 上午 12:00:00,24.13,23.04,23.04,23.04,23.04,21.95,21.95,20.86,21.95,17.59,10.11,11.53,11.53,11.53,10.11,6.25,6.25,6.25,6.25,6.25,6.78,6.25,5.73,6.25,13.60
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/6 上午 12:00:00,6.78,6.78,6.78,7.30,7.83,7.83,8.35,8.35,8.35,8.88,10.82,12.95,15.08,19.77,25.22,35.45,63.21,87.48,99.80,103.20,110.00,113.40,110.00,110.00,42.14
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/7 上午 12:00:00,106.60,103.20,99.80,93.00,90.24,87.48,84.72,79.20,73.68,76.44,76.44,73.68,73.68,73.68,79.20,79.20,79.20,79.20,76.44,76.44,76.44,81.96,87.48,87.48,82.62
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/8 上午 12:00:00,84.72,81.96,79.20,79.20,76.44,70.92,70.92,68.16,65.40,65.40,63.21,61.02,58.83,58.83,54.45,52.26,50.07,50.07,47.88,45.69,45.69,43.50,41.89,41.89,60.22
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/9 上午 12:00:00,43.50,41.89,40.28,38.67,38.67,38.67,38.67,37.06,35.45,37.06,35.45,35.45,33.84,33.84,33.84,32.23,30.62,30.62,30.62,30.62,30.62,30.62,29.01,29.01,34.66
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/10 上午 12:00:00,30.62,30.62,32.23,33.84,35.45,38.67,45.69,54.45,58.83,61.02,58.83,56.64,54.45,52.26,47.88,45.69,43.50,43.50,41.89,43.50,41.89,40.28,38.67,40.28,44.91
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/11 上午 12:00:00,40.28,40.28,40.28,38.67,37.06,37.06,37.06,37.06,35.45,35.45,35.45,32.23,30.62,29.01,25.22,24.13,24.13,24.13,25.22,26.31,27.40,30.62,30.62,30.62,32.09
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/12 上午 12:00:00,30.62,30.62,29.01,29.01,29.01,29.01,26.31,27.40,27.40,26.31,26.31,25.22,24.13,24.13,23.04,23.04,21.95,21.95,21.95,21.95,21.95,21.95,21.95,23.04,25.19
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/13 上午 12:00:00,26.31,26.31,27.40,26.31,25.22,24.13,24.13,24.13,24.13,24.13,23.04,21.95,20.86,19.77,19.77,19.77,19.77,18.68,17.59,18.68,17.59,17.59,17.59,17.59,21.67
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/14 上午 12:00:00,18.68,18.68,18.68,18.68,18.68,18.68,17.59,18.68,18.68,18.68,18.68,17.59,17.59,16.50,15.79,15.08,15.08,15.08,15.08,14.37,15.08,15.08,15.08,14.37,16.89
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/15 上午 12:00:00,15.79,15.79,15.79,15.08,15.08,15.08,15.08,15.79,15.79,15.08,15.08,14.37,12.24,12.24,12.95,16.50,19.77,25.22,26.31,25.22,24.13,23.04,21.95,21.95,17.76
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/16 上午 12:00:00,21.95,20.86,19.77,19.77,19.77,19.77,19.77,18.68,18.68,18.68,18.68,18.68,17.59,16.50,16.50,16.50,16.50,16.50,16.50,15.79,16.50,16.50,15.79,15.79,17.92
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/17 上午 12:00:00,15.79,15.79,15.79,15.79,15.79,15.08,15.79,15.08,15.79,15.08,15.08,13.66,12.24,12.24,12.24,12.24,12.95,12.24,12.24,12.24,12.24,12.24,12.24,12.24,13.80
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/18 上午 12:00:00,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.95,12.95,12.95,14.37,14.37,15.08,16.50,18.68,21.95,26.31,96.40,403.19,347.48,323.80,291.83,73.74
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/19 上午 12:00:00,250.50,223.50,196.80,179.20,162.10,146.50,138.70,130.90,123.60,116.80,113.40,103.20,99.80,96.40,90.24,90.24,84.72,84.72,84.72,79.20,79.20,76.44,76.44,76.44,118.23
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/20 上午 12:00:00,73.68,73.68,70.92,70.92,70.92,68.16,68.16,65.40,68.16,84.72,84.72,79.20,79.20,79.20,87.48,96.40,142.60,170.40,188.00,201.20,196.80,183.60,170.40,166.00,110.77
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/21 上午 12:00:00,154.30,150.40,142.60,138.70,138.70,134.80,130.90,127.00,123.60,120.20,116.80,123.60,123.60,106.60,103.20,90.24,73.68,73.68,87.48,93.00,90.24,90.24,70.92,65.40,110.33
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/22 上午 12:00:00,65.40,63.21,63.21,61.02,63.21,63.21,61.02,61.02,61.02,61.02,61.02,56.64,54.45,52.26,52.26,52.26,50.07,43.50,41.89,43.50,43.50,41.89,43.50,43.50,54.08
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/23 上午 12:00:00,43.50,43.50,43.50,43.50,43.50,41.89,41.89,43.50,43.50,41.89,41.89,41.89,43.50,47.88,52.26,50.07,52.26,54.45,56.64,58.83,56.64,54.45,52.26,50.07,47.72
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/24 上午 12:00:00,50.07,50.07,47.88,45.69,45.69,45.69,45.69,45.69,45.69,45.69,45.69,43.50,40.28,38.67,40.28,40.28,40.28,41.89,41.89,43.50,43.50,43.50,43.50,47.88,44.15
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/25 上午 12:00:00,50.07,52.26,52.26,52.26,52.26,52.26,52.26,52.26,50.07,50.07,47.88,47.88,45.69,45.69,45.69,45.69,47.88,47.88,45.69,47.88,47.88,45.69,43.50,47.88,48.67
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/26 上午 12:00:00,45.69,45.69,47.88,47.88,45.69,43.50,43.50,43.50,43.50,43.50,43.50,41.89,40.28,40.28,38.67,38.67,38.67,40.28,38.67,38.67,38.67,38.67,38.67,38.67,41.78
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/27 上午 12:00:00,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,35.45,35.45,35.45,35.45,33.84,33.84,35.45,45.69,68.16,96.40,96.40,96.40,96.40,90.24,79.20,52.29
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/28 上午 12:00:00,73.68,68.16,65.40,63.21,61.02,58.83,58.83,58.83,56.64,54.45,54.45,52.26,52.26,52.26,52.26,54.45,50.07,52.26,50.07,50.07,52.26,56.64,63.21,65.40,57.03
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/29 上午 12:00:00,63.21,63.21,61.02,58.83,56.64,58.83,56.64,54.45,56.64,54.45,52.26,54.45,52.26,52.26,50.07,47.88,50.07,47.88,45.69,45.69,45.69,47.88,47.88,47.88,52.77
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/30 上午 12:00:00,47.88,47.88,47.88,45.69,45.69,43.50,45.69,43.50,43.50,43.50,43.50,40.28,35.45,35.45,35.45,37.06,37.06,37.06,37.06,40.28,43.50,43.50,43.50,43.50,41.85
第九河川局,箭瑛大橋                      ,2420H043  ,2019/5/31 上午 12:00:00,43.50,47.88,47.88,47.88,45.69,45.69,47.88,45.69,43.50,43.50,41.89,41.89,41.89,40.28,38.67,43.50,56.64,120.20,183.60,174.80,192.40,154.30,127.00,106.60,76.64
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/1 上午 12:00:00,99.80,90.24,84.72,79.20,73.68,70.92,68.16,65.40,68.16,65.40,65.40,63.21,63.21,61.02,58.83,58.83,56.64,56.64,56.64,54.45,54.45,54.45,52.26,52.26,64.85
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/2 上午 12:00:00,52.26,50.07,50.07,50.07,47.88,47.88,45.69,47.88,47.88,47.88,47.88,47.88,45.69,45.69,45.69,43.50,41.89,43.50,43.50,41.89,41.89,40.28,40.28,40.28,45.59
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/3 上午 12:00:00,38.67,38.67,38.67,38.67,38.67,37.06,37.06,37.06,37.06,37.06,35.45,35.45,35.45,35.45,35.45,35.45,35.45,35.45,33.84,33.84,33.84,33.84,32.23,32.23,35.86
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/4 上午 12:00:00,32.23,32.23,32.23,32.23,32.23,32.23,32.23,33.84,32.23,32.23,32.23,32.23,32.23,30.62,32.23,33.84,33.84,35.45,37.06,38.67,40.28,40.28,38.67,38.67,34.22
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/5 上午 12:00:00,35.45,33.84,33.84,32.23,32.23,32.23,30.62,30.62,30.62,29.01,30.62,29.01,27.40,27.40,27.40,27.40,27.40,27.40,27.40,27.40,27.40,30.62,30.62,30.62,29.83
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/6 上午 12:00:00,30.62,29.01,29.01,29.01,29.01,29.01,29.01,29.01,29.01,27.40,27.40,27.40,27.40,26.31,26.31,26.31,26.31,27.40,27.40,27.40,32.23,33.84,32.23,32.23,28.72
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/7 上午 12:00:00,30.62,30.62,29.01,29.01,29.01,27.40,27.40,29.01,29.01,27.40,26.31,26.31,26.31,25.22,25.22,25.22,25.22,27.40,29.01,43.50,50.07,43.50,45.69,45.69,31.40
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/8 上午 12:00:00,40.28,37.06,35.45,33.84,32.23,30.62,30.62,29.01,29.01,29.01,29.01,29.01,30.62,29.01,29.01,29.01,27.40,27.40,27.40,27.40,27.40,26.31,26.31,26.31,29.73
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/9 上午 12:00:00,25.22,25.22,25.22,25.22,25.22,25.22,25.22,25.22,25.22,25.22,24.13,24.13,24.13,23.04,23.04,24.13,24.13,20.86,19.77,19.77,19.77,19.77,19.77,19.77,23.23
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/10 上午 12:00:00,19.77,19.77,19.77,19.77,19.77,19.77,19.77,20.86,20.86,20.86,19.77,19.77,19.77,19.77,19.77,19.77,18.68,19.77,18.68,18.68,18.68,18.68,18.68,19.77,19.63
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/11 上午 12:00:00,16.50,16.50,17.59,17.59,17.59,17.59,17.59,17.59,18.68,19.77,20.86,21.95,23.04,24.13,25.22,25.22,26.31,30.62,33.84,33.84,33.84,35.45,33.84,32.23,24.22
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/12 上午 12:00:00,27.40,26.31,25.22,25.22,24.13,24.13,23.04,24.13,24.13,26.31,26.31,30.62,38.67,56.64,87.48,130.90,179.20,232.50,286.57,327.03,327.03,330.27,323.80,307.62,124.30
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/13 上午 12:00:00,255.00,223.50,196.80,170.40,154.30,142.60,123.60,116.80,110.00,99.80,93.00,87.48,84.72,81.96,76.44,73.68,70.92,68.16,68.16,63.21,61.02,61.02,61.02,61.02,105.41
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/14 上午 12:00:00,52.26,52.26,50.07,52.26,52.26,52.26,54.45,56.64,56.64,56.64,58.83,58.83,56.64,54.45,54.45,52.26,58.83,87.48,90.24,99.80,106.60,127.00,138.70,130.90,71.69
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/15 上午 12:00:00,116.80,106.60,103.20,99.80,96.40,93.00,90.24,87.48,87.48,84.72,81.96,81.96,81.96,79.20,76.44,76.44,73.68,68.16,70.92,65.40,63.21,63.21,63.21,61.02,81.45
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/16 上午 12:00:00,52.26,52.26,52.26,50.07,50.07,47.88,45.69,45.69,47.88,47.88,45.69,43.50,41.89,41.89,40.28,40.28,40.28,38.67,37.06,37.06,37.06,37.06,37.06,37.06,43.43
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/17 上午 12:00:00,30.62,30.62,30.62,30.62,30.62,30.62,29.01,30.62,30.62,29.01,29.01,27.40,25.22,25.22,25.22,25.22,25.22,25.22,25.22,29.01,29.01,32.23,37.06,40.28,29.29
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/18 上午 12:00:00,37.06,35.45,32.23,30.62,29.01,29.01,29.01,27.40,27.40,27.40,26.31,26.31,25.22,25.22,25.22,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,26.87
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/19 上午 12:00:00,25.22,25.22,25.22,25.22,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,23.04,23.04,21.95,21.95,21.95,20.86,20.86,20.86,20.86,20.86,20.86,20.86,22.95
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/20 上午 12:00:00,20.86,20.86,20.86,20.86,20.86,19.77,20.86,20.86,20.86,20.86,19.77,19.77,19.77,19.77,18.68,18.68,18.68,17.59,18.68,16.50,16.50,16.50,16.50,16.50,19.19
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/21 上午 12:00:00,18.68,17.59,18.68,18.68,18.68,17.59,18.68,18.68,18.68,18.68,17.59,18.68,16.50,16.50,16.50,15.79,15.79,15.79,15.79,15.79,16.50,15.79,15.79,15.79,17.19
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/22 上午 12:00:00,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,16.50,16.50,16.50,15.79,15.79,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,14.37,15.08,15.55
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/23 上午 12:00:00,15.79,15.79,15.79,15.79,15.79,15.79,15.08,15.79,16.50,16.50,16.50,15.79,15.79,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.52
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/24 上午 12:00:00,15.08,15.08,15.08,14.37,15.08,14.37,15.79,15.79,16.50,17.59,20.86,29.01,30.62,20.86,20.86,19.77,19.77,19.77,19.77,18.68,18.68,18.68,17.59,16.50,18.66
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/25 上午 12:00:00,18.68,17.59,18.68,17.59,17.59,18.68,18.68,17.59,18.68,17.59,17.59,16.50,16.50,17.59,17.59,25.22,24.13,20.86,21.95,20.86,19.77,19.77,18.68,18.68,19.05
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/26 上午 12:00:00,18.68,17.59,17.59,17.59,18.68,17.59,16.50,17.59,17.59,16.50,16.50,16.50,16.50,16.50,15.79,15.79,16.50,17.59,16.50,16.50,17.59,16.50,16.50,17.59,17.00
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/27 上午 12:00:00,16.50,16.50,16.50,16.50,17.59,16.50,16.50,16.50,16.50,16.50,15.79,15.79,16.50,16.50,17.59,17.59,17.59,21.95,26.31,29.01,27.40,24.13,23.04,21.95,19.11
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/28 上午 12:00:00,20.86,19.77,19.77,19.77,18.68,18.68,18.68,17.59,18.68,17.59,17.59,17.59,16.50,15.79,15.79,15.79,15.08,13.66,13.66,13.66,13.66,14.37,14.37,14.37,16.66
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/29 上午 12:00:00,13.66,13.66,13.66,13.66,13.66,13.66,13.66,14.37,13.66,13.66,13.66,13.66,13.66,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,18.68,65.40,63.21,17.97
第九河川局,箭瑛大橋                      ,2420H043  ,2019/6/30 上午 12:00:00,50.07,41.89,35.45,30.62,26.31,23.04,21.95,20.86,19.77,19.77,18.68,17.59,17.59,15.79,15.79,15.79,15.08,15.08,15.08,15.79,15.79,16.50,20.86,24.13,21.46
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/1 上午 12:00:00,29.01,162.10,347.48,260.26,196.80,150.40,116.80,96.40,81.96,73.68,63.21,58.83,54.45,50.07,47.88,43.50,41.89,40.28,38.67,40.28,41.89,56.64,84.72,76.44,95.28
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/2 上午 12:00:00,76.44,79.20,81.96,73.68,63.21,58.83,54.45,52.26,50.07,50.07,58.83,56.64,50.07,47.88,38.67,37.06,35.45,33.84,33.84,32.23,32.23,33.84,35.45,35.45,49.51
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/3 上午 12:00:00,38.67,41.89,41.89,40.28,38.67,37.06,37.06,37.06,37.06,35.45,35.45,33.84,32.23,30.62,30.62,30.62,29.01,29.01,27.40,27.40,27.40,27.40,27.40,26.31,33.21
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/4 上午 12:00:00,26.31,26.31,26.31,26.31,26.31,26.31,26.31,25.22,25.22,25.22,25.22,25.22,24.13,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,21.95,21.95,23.04,24.36
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/5 上午 12:00:00,23.04,21.95,21.95,21.95,21.95,21.95,21.95,21.95,21.95,20.86,20.86,20.86,19.77,19.77,20.86,19.77,19.77,19.77,19.77,19.77,18.68,19.77,18.68,18.68,20.63
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/6 上午 12:00:00,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,17.59,17.59,17.59,16.50,17.59,16.50,15.79,16.50,15.79,16.50,16.50,15.79,15.79,15.79,17.42
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/7 上午 12:00:00,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,16.50,15.79,15.79,15.79,15.08,15.79,15.79,15.08,15.08,13.66,12.95,12.95,13.66,12.95,12.95,13.66,14.97
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/8 上午 12:00:00,13.66,12.95,13.66,12.95,13.66,13.66,13.66,13.66,13.66,13.66,12.95,13.66,13.66,13.66,13.66,13.66,13.66,13.66,12.95,11.53,12.24,12.24,12.24,12.95,13.24
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/9 上午 12:00:00,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.24,11.53,11.53,11.53,11.53,11.53,11.53,11.53,10.82,10.82,10.82,11.53,12.24,11.53,12.07
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/10 上午 12:00:00,12.24,11.53,11.53,12.24,12.24,12.24,12.24,12.24,12.24,12.24,11.53,11.53,11.53,10.82,10.82,10.82,10.82,10.11,10.82,10.11,10.11,10.11,10.82,10.11,11.27
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/11 上午 12:00:00,11.53,10.82,10.82,11.53,11.53,11.53,10.82,11.53,11.53,11.53,10.82,10.82,10.11,10.11,10.11,10.82,11.53,13.66,15.79,32.23,32.23,30.62,25.22,21.95,15.04
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/12 上午 12:00:00,19.77,17.59,16.50,15.79,15.08,15.08,14.37,14.37,14.37,13.66,12.24,12.24,12.24,12.24,12.24,11.53,11.53,12.24,11.53,11.53,11.53,10.82,11.53,11.53,13.26
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/13 上午 12:00:00,11.53,11.53,11.53,11.53,10.82,11.53,11.53,11.53,11.53,10.82,10.82,11.53,10.82,10.82,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.82,10.80
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/14 上午 12:00:00,10.11,10.82,10.82,10.82,10.82,10.82,10.82,10.82,11.53,10.82,10.82,10.11,10.11,10.11,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,10.14
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/15 上午 12:00:00,9.40,9.40,9.40,10.11,10.11,10.11,10.11,10.11,10.82,10.11,9.40,9.40,9.40,8.88,8.88,8.88,8.88,8.88,8.35,8.35,8.35,8.88,8.88,8.88,9.33
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/16 上午 12:00:00,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,9.40,8.88,8.88,8.88,9.40,8.35,7.83,7.83,7.30,7.83,7.83,7.83,7.83,7.83,7.83,7.83,8.43
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/17 上午 12:00:00,7.83,7.83,7.83,7.83,8.35,7.83,8.35,8.35,8.35,8.35,7.83,7.30,7.30,7.83,7.83,7.83,7.30,7.83,10.11,12.95,12.95,13.66,14.37,14.37,9.21
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/18 上午 12:00:00,12.95,12.95,12.95,11.53,12.24,11.53,11.53,11.53,11.53,10.82,10.82,10.11,10.11,9.40,9.40,9.40,8.88,9.40,8.88,7.83,8.35,8.88,9.40,8.88,10.33
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/19 上午 12:00:00,8.35,8.35,8.88,8.35,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,6.78,5.73,5.20,5.73,5.73,5.73,6.25,6.25,6.25,6.25,5.73,5.73,7.33
第九河川局,箭瑛大橋                      ,2420H043  ,2019/7/20 上午 12:00:00,5.20,4.68,4.68,4.68,4.68,4.68,5.20,5.20,5.20,5.20,5.20,4.68,4.68,4.15,4.15,3.84,4.15,4.68,4.15,4.15,4.15,4.15,4.15,4.15,4.56
